id,question,referenceAnswers,answer,correct
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi ohio,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,dont know,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi ohio,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi rio grande,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi colorado,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,colorado river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,hudson indian,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,ohio mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,nile river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river colorado river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missouri river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missouri river mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississipi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,colorado river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missouri river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississppi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississipi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river missouri river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississipi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,euphrates,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi columbia,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missisipi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi ohio river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,colorado river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi know,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi ohio river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi colorado,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi rio grande,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,colorado river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi rio grande,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississipi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missouri river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missisipi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi rover,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,m river miss river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi colorado river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippe river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,potomac colorado,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississipi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississipi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river colorado river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi colorado river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi colorado,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississipii,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi alaska river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,hudson erie,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missisippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missuri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,colorado,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,colorado mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river coloarado river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river missouri river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi rivver,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi sure second one though,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,colorado,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi colorado,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi colorado river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,columbia,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river chatanooga river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missouri mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missouri river mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi colorado river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missouri river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,coloradoand missippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river colorado river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,know,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi know,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,rio grande,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississipi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi columbia,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi colorado,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi nmissouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi utah,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi colorado,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river one two long river united state,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,idea,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississpi green river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missisipi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missouri river mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi chattanoga,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,columbia mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,susquehanna,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river missouri river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river missouri river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi columbia,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,ohio river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi colorado,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missisippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,chattahoochee river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,salt lake river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi rio grande,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,colorado,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi colorado,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,misissippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,dont know,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississipi potomac,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississipi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi yukon,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi dont kno,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missisippi missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,colorado river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,missippi missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississipi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi missouri river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi colorado,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river missouri river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,memphis,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi nmissouri,0
18,name one two long river united state,missouri missouri river mississippi mississippi river,mississippi river,0
