id,question,referenceAnswers,answer,correct
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",thirteen original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original thirteen colonies represent the 13 stripes.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the first 13 states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represent the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",originally there were 13 colonies in the u.s.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",thirteen original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",they were for the 13 states we had at the time,0
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the 13 original states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the 13 original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",there were 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the first colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the first 13 states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to commerate the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 coloies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",thirteen original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colines,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",one for each colony,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",that number represents the colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",thirteen original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",they represent the thirteen original colonies of the united states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",they represent the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represent the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",they represent the 13 original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original us colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the first 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the original 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",there were 13 colonies that rebelled against england and became the united states of america,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the original 13 states?,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to signify the original 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represent the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",one for each original colony,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",they stand for the original 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",symbolize the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies that composed the us at the beginning,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",because of the origional thirteen colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",origional 13 states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",thirteen colonies that declared independence,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the 13 stripes represent the original 13 colonies and the first 13 states of the union.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represent 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",one for each of the original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for each of the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original thirteen colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",originally there were 13 colonies when the country formed after declaring independence,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the 13 stripes represent the first 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",because of the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",stripes represent 13 original states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the original 13 states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original 13 colonies/states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",one for each of the original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the thirteen original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original 13 coloies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the thirteen stripes represent the original 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the thirteen colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",it represents the 13 original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",first 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",representing the first 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",it represents the thirteen colonies or states that were formed when our forefathers first settled in america.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",they represent the thirteen original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies; new england,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",symbolize the original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",representing the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",it represents the 13 original colonies that rebelled against england,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the original 13 states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the stripes represent the original 13 colonies!!!,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the thirteen original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original 13 states (colonies),1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represent the 13 original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 originl colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",symbolizes the original 13 states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies that declared independance,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",there were 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the 13 original american colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the 14 original colonies.,0
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the thirteen original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",first 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",they represent the original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represent the orginall 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the 13 stripes represent the original 13 states.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",one for each of the original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",they represent the 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",they represent the original 13 colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represent 13 original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",first 13 colony that settled,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the thirteen original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",there were 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",jesus and his twelve disciples make thirteen in total,0
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original states,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the 13 original colonies.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",there were originally 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",for the 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",represents the 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the original colonies that formed the us.,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",original 13 colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",the 13 original colonies,1
20,Why does the flag have 13 stripes?,"because there were 13 original colonies,because the stripes represent the original colonies",to represent the first 13 states,1
